ID,ID in paper,CAS,SMILES,Hydrogen evolution rate / µmol/h,EA* / V,EA / V,Sr / a.u.,Δσ / Å,H(CT) / Å,D(Δ) / a.u.,E(exciton binding) / eV,E(solvation) / eV,E(binding) / eV,S1-S0 / eV,S1-T1 / eV,pos_0,pos_1,group,fps_cluster,fps_pos0,fps_pos1,b3lypsoap_pos0,b3lypsoap_pos1,b3lyp_cluster,dft_pos0,dft_pos1,dft_cluster,num_rotatable_bounds,b3lypsoapval_pos0,b3lypsoapval_pos1
441,243,2789-89-1,Brc1ccc(C#Cc2ccc(Br)cc2)cc1,0,1.081338578,-2.609161422,0.83277,-0.169,1.978,0,0.343122701,-0.148144848,-0.556695439,3.6905,1.019488498,4.6854367,2.94737,1,5,3.8624945,10.980857,3.4336853,9.478404,1,-2.1480446,5.560471,1,,2.338352,8.370992
442,244,27913-96-8,O=Cc1ccc(N2CCS(=O)(=O)CC2)cc1,2.729556756,0.991454593,-2.887845407,0.54259,0.07,1.926,1.6443,0.367293301,-0.579919606,-0.537676731,3.8793,0.89287187,7.949276,-0.5544581,2,5,4.216122,11.637159,8.992741,7.8842883,1,5.2917833,6.4086814,2,,7.402514,10.787566
443,245,27913-99-1,CN1CCN(c2ccc(C=O)cc2)CC1,0.408884775,0.554200507,-2.979899493,0.46175,-0.335,2.365,8.9698,0.324249493,-0.28671706,-0.420257582,3.5341,0.093229696,8.00984,-0.6477176,2,5,4.2327347,11.633935,9.01004,7.833456,1,9.8178215,1.2914284,3,,7.7361126,10.512737
444,246,27973-29-1,Brc1ccc2ccc3c(Br)ccc4ccc1c2c43,0.160484088,0.978219022,-2.330680978,0.89412,-0.197,2.46,0.0025,0.103942879,-0.126832958,-0.809576158,3.3089,1.285296367,5.8116937,3.292344,1,4,2.7740402,5.9924054,4.132698,9.426249,5,-3.3409345,5.152071,1,,2.8604915,8.5116
446,247,2872-52-8,CCN(CCO)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,0,0.791585514,-1.469214486,0.57084,0.348,3.569,10.3307,0.069823627,-0.414940488,-0.615696568,2.2608,0.551739312,7.7391977,-0.6378891,2,1,2.7752912,9.751273,8.925985,7.790214,2,9.704573,1.4122156,3,,7.3181744,10.836624
447,248,288071-87-4,Brc1ccc(-c2ccc(-c3ccc(Br)s3)c3nsnc23)s1,0.17433979,0.697671139,-1.519628861,0.704,-1.113,1.465,2.4533,0.252858003,-0.150496448,-0.983230336,2.2173,0.780828798,3.852617,2.5223424,1,3,5.4903216,8.54581,1.631831,8.0155,4,9.010775,3.6933832,3,,1.1171926,6.537586
448,249,2893-33-6,N#Cc1cccc(C#N)n1,0,2.622279087,-2.230220913,0.53535,0.681,1.189,1.1179,0.821147045,-0.379550913,-0.315809452,4.8525,1.028117119,2.3290513,0.050976284,3,3,7.023097,10.887046,1.0810966,5.0664253,4,1.4380115,3.2614424,5,,1.0911003,3.5150752
449,250,290-87-9,c1ncncn1,0,1.625995353,-2.980604647,0.58224,-0.152,1.184,0.0006,1.792036813,-0.152882009,-0.199618632,4.6066,0.28659801,3.4915645,-0.9314934,3,1,3.4577665,10.239655,6.597677,5.1038074,2,2.4436314,6.9737926,4,,5.8538957,3.4617047
450,251,29181-50-8,N#Cc1ccnc(C#N)c1,0,2.479735646,-1.890764354,0.49278,0.865,1.292,2.6492,1.065791936,-0.341470413,-0.266659365,4.3705,0.637897336,2.3011513,0.095627405,3,3,7.4400253,11.167489,1.0194856,5.119065,4,10.154625,6.006244,3,,1.0050678,3.5401726
451,252,2920-38-9,N#Cc1ccc(-c2ccccc2)cc1,0,1.583442007,-2.682157993,0.75157,0.033,2.711,4.0954,0.347862143,-0.241556697,-0.394360368,4.2656,1.237085917,5.6381645,0.51768285,3,5,4.290877,9.751397,5.7300067,7.048454,1,8.3667145,3.981929,3,,4.7005763,5.0430818
452,253,29261-33-4,N#CC(C#N)=c1c(F)c(F)c(=C(C#N)C#N)c(F)c1F,0,2.726605857,0.379205857,0.44679,1.347,0.904,0.0003,-0.089035436,-0.529623872,-0.423201093,2.3474,1.251739392,0.6011212,0.90588963,4,2,11.402155,9.5111885,0.01672457,5.9366937,3,-0.4466899,2.4555209,5,,0.2528845,4.474922
453,254,2948-46-1,CC(C)(O)c1ccc(C(C)(C)O)cc1,0.001184287,0.960003897,-4.377296103,0.95823,-0.014,1.206,0.0532,0.995201952,-0.254207665,-0.46590599,5.3373,1.529353946,8.409159,-0.61346036,2,5,4.7017045,11.160051,10.085726,7.47478,1,1.4844664,8.307367,4,,8.060653,9.737733
455,255,3029-19-4,O=Cc1ccc2ccc3cccc4ccc1c2c34,10.29745326,1.04025798,-2.02124202,0.80176,0.152,2.578,2.5677,0.12989351,-0.224648819,-0.776916012,3.0615,1.178931641,6.500765,3.3683794,1,4,2.615915,6.102415,5.773988,10.242116,5,8.358882,3.5542464,3,,4.3143287,9.33102
456,256,3029-30-9,N#Cc1ccc(C#N)c2ccccc12,0.065394,1.759946394,-1.750053606,0.75953,0.255,1.522,2.755,0.365060306,-0.290728223,-0.447691808,3.51,1.190109961,3.5762506,1.3092538,3,3,5.0706863,9.686313,2.2832475,4.658097,4,8.599476,4.7485404,3,,2.2088385,3.583208
457,257,3029-32-1,O=C1c2cc3ccccc3cc2C(=O)c2cc3ccccc3cc21,6.858031708,1.365846169,-1.672153831,0.63113,-1.174,3.313,0.0029,0.364973884,-0.281530913,-0.926272234,3.038,0.504294832,6.1308665,3.7161891,1,4,3.9659352,7.07837,5.626445,10.672014,5,-3.1160843,3.9569228,1,,4.0892215,9.842196
458,258,3032-92-6,C#Cc1ccc(C#N)cc1,0,2.003543131,-2.483856869,0.81198,0.004,2.516,2.5274,0.329724138,-0.226626183,-0.306880028,4.4874,1.639919498,3.7423213,1.4625064,3,5,5.5936246,11.862351,2.6126184,4.3645353,1,4.0283766,4.4578204,5,,2.3241708,3.4320216
459,259,30363-03-2,Brc1ccc(-c2nc(-c3ccc(Br)cc3)nc(-c3ccc(Br)cc3)n2)cc1,0.031077673,1.771660836,-2.113939164,0.78265,-1.447,2.772,0.0274,0.43439415,-0.188984655,-1.077157839,3.8856,0.944876474,3.2900593,2.226819,4,1,1.5549092,11.081087,2.6669004,8.741645,2,-2.5233827,3.9915752,1,,1.4979088,7.49349
460,260,3073-05-0,c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccccc5)cc4)cc3)cc2)cc1,0,0.837425981,-2.854874019,0.83764,-0.033,4.977,0,0.271091968,-0.248310187,-0.930947818,3.6923,0.72899753,7.225118,2.2104955,2,1,0.7790528,10.167487,6.664442,9.154892,2,-3.4889903,4.276011,1,,5.34031,8.41324
461,261,31274-51-8,c1ccc(-c2ccc(-c3nc(-c4ccc(-c5ccccc5)cc4)nc(-c4ccc(-c5ccccc5)cc4)n3)cc2)cc1,0.102514771,1.381521846,-2.199278154,0.68107,-1.731,3.645,3.8214,0.317980641,-0.315077194,-1.515242021,3.5808,0.79545732,7.4614954,2.0120351,2,1,0.74486035,10.24244,5.951145,7.2433343,2,8.974224,3.6194348,3,,4.6490645,4.987615
462,262,3163-76-6,O=Cc1cc(C=O)cc(C=O)c1,0.092330502,1.63230753,-2.02129247,0.49792,-0.722,2.188,0.0199,1.306536799,-0.315091452,-0.331898317,3.6536,0.501040905,4.704931,5.0817227,5,3,7.163289,8.212412,4.393468,12.014442,4,-2.523505,3.5886872,1,,3.6081133,11.787326
463,263,316800-46-1,O=Cc1cc(Br)nc(Br)c1,0.106872467,1.770639207,-1.766360793,0.49421,0.563,1.326,2.4673,0.949434788,-0.213654148,-0.428707667,3.537,0.524453725,2.026786,2.942732,4,3,7.808419,8.998016,1.3037643,9.314111,4,10.404902,6.03363,3,,-0.021633627,8.119434
464,264,3217-47-8,O=Cc1c(F)c(F)c(C=O)c(F)c1F,0.177282459,1.853333181,-1.435766819,0.53162,-0.668,2.985,0.0083,0.988426155,-0.263166714,-0.462737532,3.2891,0.412620969,0.7911289,0.7084676,4,2,11.280304,8.311388,0.029348249,6.6068306,3,-2.8742526,3.6832638,1,,0.07331529,5.489891
465,265,3218-36-8,O=Cc1ccc(-c2ccccc2)cc1,4.669169563,1.328042786,-2.422757214,0.48078,1.035,1.609,2.9677,0.559732509,-0.20710183,-0.512484309,3.7508,0.821103617,6.502345,1.5719713,2,1,3.2126362,9.531496,7.22771,10.518166,2,11.375517,4.596018,3,,5.51415,9.999809
466,266,32364-72-0,O=Cc1ccc(-c2ccc(C=O)s2)s1,1.184793787,1.438646983,-1.604653017,0.8235,0.489,1.885,0.0008,0.188769777,-0.299112324,-0.540529513,3.0433,1.279871795,4.2827697,2.432162,1,3,5.6561985,8.794183,2.1764028,7.728253,4,-0.93318063,4.133952,1,,2.0380015,6.0134163
468,267,32446-66-5,N#Cc1ccc(C(=O)c2ccc(C#N)cc2)cc1,4.6549982,1.73237687,-1.71622313,0.53726,1.267,1.268,2.2015,1.031829417,-0.427456761,-0.389681208,3.4486,0.570341419,3.651184,1.2850605,3,5,4.7495704,10.370716,2.5857618,4.5312996,1,10.832223,5.7558804,3,,2.4150634,3.5968761
469,268,325129-69-9,CC1(C)c2cc(B3OC(C)(C)C(C)(C)O3)ccc2-c2ccc(B3OC(C)(C)C(C)(C)O3)cc21,0.014211834,1.10933877,-2.85486123,0.80768,0.41,1.015,0.0565,0.343178175,-0.278780857,-0.749685637,3.9642,1.139630197,8.491807,-0.55366576,2,4,3.3579643,3.4101725,10.578527,7.3348155,5,0.7141575,6.7362757,4,,9.053551,9.67502
470,269,327-51-5,Fc1cc(Br)c(F)cc1Br,0,1.631290844,-3.275809156,0.80809,-0.477,1.699,0.0099,0.656816552,-0.08536212,-0.344018262,4.9071,1.374150514,2.018836,1.7731205,4,2,9.60285,8.737904,0.9023482,10.457538,3,1.2784616,6.3734922,4,,0.46852186,7.492062
471,270,32779-37-6,Brc1cnc(Br)nc1,0,1.798408052,-2.585691948,0.517,-0.302,1.128,1.2415,1.047793583,-0.163589982,-0.373944596,4.3841,0.484398692,0.9794315,2.4118462,4,3,7.5973406,9.898181,0.41333413,9.065536,4,2.87941,5.8004484,4,,-0.73392415,7.4427676
472,271,332411-18-4,Cc1cccc(N(c2ccc(C=O)cc2)c2cccc(C)c2)c1,0.244743008,0.424484944,-2.766015056,0.62027,-0.006,2.404,5.8841,0.346899121,-0.251654728,-0.556810102,3.1905,0.303142073,7.9629583,0.9887176,2,1,0.3745634,9.067283,8.088872,8.285066,2,9.314075,2.0841582,3,,6.726876,9.405623
473,272,333432-27-2,Brc1cnc(Br)c2nsnc12,0,1.949321999,-1.253978001,0.664,-0.425,1.425,3.5417,0.465429508,-0.191455986,-0.511060747,3.2033,1.0735032,1.217871,1.7613144,4,2,10.004486,9.210755,0.55564904,8.465013,3,9.318382,4.3401875,3,,-0.37562725,6.9883738
474,273,3354-82-3,Oc1c(Br)c(O)c(Br)c(O)c1Br,0,0.880089837,-3.181410163,0.54197,0.64,1.884,1.4188,0.880288682,-0.274259427,-0.561210284,4.0615,0.200664017,2.4139376,3.4947076,4,2,9.119053,8.315605,1.6794628,10.133391,3,3.866431,7.1570907,4,,0.57417893,8.857225
475,274,3363-97-1,O=C(C(=O)c1ccc(C(=O)C(=O)c2ccccc2)cc1)c1ccccc1,0.005974487,1.249250005,-1.442449995,0.59313,-0.251,0.833,0.4083,1.088748766,-0.36240091,-0.463887024,2.6917,0.466275422,5.57173,4.197804,1,1,1.4694716,9.40689,5.896799,11.013305,2,2.6449695,5.5071855,4,,4.248596,10.286658
476,275,3365-85-3,Nc1ccc(-c2ccc(-c3ccc(N)cc3)cc2)cc1,0,0.277151388,-3.466448612,0.76886,-1.213,0.776,0.0494,0.269505952,-0.406434807,-0.604457646,3.7436,0.879328071,6.2041564,-0.16485171,2,1,1.7030895,11.218135,6.795159,6.7181625,2,1.4233474,9.093348,4,,5.9193697,5.0823092
477,276,34374-88-4,O=Cc1c(O)c(C=O)c(O)c(C=O)c1O,1.030328153,1.474096959,-2.246603041,0.47034,0.608,1.404,2.6987,0.956913626,-0.435758248,-0.868189332,3.7207,0.491406554,4.9345183,5.7641945,5,3,7.5825295,7.47469,4.4780593,12.85958,4,9.726819,8.093021,2,,2.9022052,12.275287
478,277,344-03-6,Fc1c(F)c(Br)c(F)c(F)c1Br,0,1.51791937,-3.26098063,0.64721,0.235,2.512,0.0102,1.249269086,-0.078095887,-0.324983082,4.7789,0.792336184,0.39868805,0.7067897,4,2,11.381826,8.4517975,-0.36049375,6.4359837,3,-0.89886826,5.0018344,1,,-0.15945344,5.1006913
479,278,3460-18-2,O=[N+]([O-])c1cc(Br)ccc1Br,0,1.74652329,-1.78407671,0.43814,-0.754,1.348,4.1482,0.792609165,-0.195787208,-0.539980995,3.5306,0.354288677,2.2023013,3.230369,4,2,9.5550785,10.013735,1.4907929,9.64336,3,9.325554,4.2559557,3,,0.18128818,8.408381
480,279,34824-20-9,OCc1cccc2cc3cccc(CO)c3cc12,0.00242048,0.685333245,-2.470166755,0.89979,0.057,2.392,0.1803,0.221126271,-0.284587721,-0.539774426,3.1555,1.316525688,7.5009813,0.89817613,2,4,3.3335187,7.324285,8.536121,9.088481,5,-3.2733228,5.1150894,1,,6.293762,10.087578
481,280,35094-87-2,O=Cc1cc(O)c(O)cc1O,0,0.894167266,-2.907932734,0.6953,0.084,1.696,2.4033,0.511790438,-0.395807189,-0.093685525,3.8021,0.9706302,4.655385,6.0072846,5,3,7.132503,7.057104,4.3150907,12.88678,4,6.618296,5.5289874,2,,2.9670937,12.330943
482,281,3526-27-0,N#CCc1ccccc1-c1ccccc1CC#N,0,1.583946677,-3.609153323,0.95606,0.117,1.693,0.383,0.753653638,-0.407505027,-0.222544119,5.1931,0.587895375,7.8989406,1.9145123,2,3,5.3522115,10.095376,5.92675,6.455434,4,2.4379704,6.898806,4,,5.066768,4.5284147
483,282,35590-37-5,N#Cc1cncc(Br)c1,0,2.135022814,-2.420877186,0.41922,0.361,1.293,2.7355,0.769418622,-0.212748012,-0.28031318,4.5559,0.657524873,0.5377452,2.8702195,4,3,7.4696865,10.492394,-0.4183283,8.492853,4,9.93956,5.8357186,3,,-1.3582543,6.6397686
484,283,35747-58-1,N#Cc1cc(N)ccc1Cl,0,0.986986495,-2.887113505,0.6793,-0.075,1.691,2.4787,0.516709436,-0.34744743,-0.416563931,3.8741,1.13938086,4.3271475,-0.78494096,3,3,7.015997,12.017605,6.222643,5.591779,4,6.4349813,5.5175233,2,,5.2797904,3.9329252
485,284,36023-58-2,N#Cc1nc(N)c(N)nc1C#N,0,1.534433093,-2.323366907,0.79237,-0.075,1.844,3.6194,0.323135128,-0.706973193,-0.544833113,3.8578,1.454551252,2.3213055,-0.29375455,3,3,8.209315,11.38334,0.76881933,5.089249,4,8.391066,4.3621616,3,,0.89134085,3.3669002
486,285,3638-73-1,Nc1cc(Br)ccc1Br,0,0.802804496,-3.780495504,0.75746,-0.232,1.367,1.6076,0.647650922,-0.175633159,-0.429567584,4.5833,0.309974531,1.8527621,2.7216923,4,2,9.577918,10.075337,0.24649742,9.908121,3,4.7576647,7.945549,2,,-1.3477263,7.840356
487,286,36393-42-7,Cc1ccc(-c2ccc(C=O)cc2)cc1,3.393516314,1.311925462,-2.445274538,0.48454,0.958,1.682,2.9042,0.396573325,-0.207586817,-0.525573154,3.7572,0.886378165,7.0215783,1.0367773,2,1,3.6392682,10.0494175,8.418019,9.02742,2,11.399735,4.6074095,3,,6.330425,9.993907
488,287,365564-05-2,CC1(C)OB(c2cc(B3OC(C)(C)C(C)(C)O3)cc(B3OC(C)(C)C(C)(C)O3)c2)OC1(C)C,0.012436836,1.40118529,-3.41671471,0.93426,0.189,1.202,0.0009,0.999380694,-0.342041143,-0.914444874,4.8179,1.210994824,8.557963,-0.7473566,2,4,3.3790274,3.3420565,10.535765,7.2637267,5,0.5670613,5.653334,5,,9.123744,9.677075
489,288,366-18-7,c1ccc(-c2ccccn2)nc1,0,1.45062257,-2.87157743,0.51363,0.29,1.734,0.004,0.561178048,-0.155581125,-0.224068608,4.3222,1.022711703,5.0185995,-0.2383436,3,1,3.479942,8.959514,5.663343,6.147722,2,-0.6938118,4.839901,1,,4.6072764,4.35132
490,289,374633-37-1,Cc1cc(C#N)cnc1Br,0,2.262641897,-2.507658103,0.43252,0.451,1.435,2.8326,0.502077677,-0.24178519,-0.288452735,4.7703,0.952813738,4.399331,-0.337959,3,3,7.4932857,10.95836,5.453667,5.459889,4,9.818002,5.726365,3,,4.425947,3.6487985
491,290,3759-28-2,N#CCc1ccccc1C#N,0,2.16528251,-2.79711749,0.86799,0.33,1.455,1.0432,0.678516068,-0.316112747,-0.380679485,4.9624,1.556838855,4.6307535,-0.37264514,3,3,5.5101767,10.366579,5.513119,5.65167,4,1.7190124,3.8296123,5,,4.4231586,3.797835
492,291,37895-73-1,COc1cc(Br)c(Br)cc1OC,0,0.787582123,-3.650817877,0.53153,-0.188,1.708,3.5059,0.860812373,-0.181042765,-0.618710863,4.4384,0.298436123,2.4908342,5.9689555,5,2,8.994902,8.092319,10.107566,10.080361,3,7.2464437,4.473522,3,,6.901341,12.28781
493,292,38172-19-9,N#CC(C#N)=C1CC(=C(C#N)C#N)c2ccccc21,0,2.241496248,-0.974903752,0.81824,-0.29,1.902,0.2508,0.181857731,-0.517190322,-0.349183324,3.2164,1.182839782,2.736224,0.53950167,3,2,11.433525,9.650953,2.0105183,4.8597026,3,-0.5667917,2.4792686,5,,1.7846605,3.7305636
494,293,38707-70-9,O=Cc1cccc2cccnc12,1.44522367,1.21046397,-2.14923603,0.47471,0.332,1.452,2.4213,0.966282677,-0.223847909,-0.463676895,3.3597,0.519092147,4.863953,0.90345156,3,1,3.7181592,8.394028,4.060975,7.094121,2,9.705102,8.026598,2,,3.943781,5.5959315
495,294,39095-25-5,Cc1cc(C#N)c(C)cc1C#N,0,2.176386443,-2.172613557,0.79396,0.468,0.993,0,0.503081026,-0.294124139,-0.323347767,4.349,1.405691757,4.8748727,-0.8462395,3,3,8.201974,11.927698,5.426821,5.715003,4,0.39782956,2.9748383,5,,4.598166,3.7102408
496,295,3958-03-0,Brc1sc(Br)c(Br)c1Br,0,1.112986403,-2.880713597,0.62718,0.481,1.431,0.8504,0.836874466,-0.074099091,-0.444804472,3.9937,0.656007299,1.5818808,2.2466342,4,2,8.952504,8.492834,1.0096216,9.436726,3,3.5496752,7.1772375,4,,0.4855965,7.920856
497,296,39718-11-1,N#Cc1ccc2ccc(C#N)cc2c1,0.04887679,1.852233906,-2.189966094,0.89047,0.202,1.329,1.0779,0.264203058,-0.360202917,-0.416995288,4.0422,1.450498047,3.5492818,1.2666712,3,3,6.156654,11.336179,2.3687568,4.5880566,4,1.9934853,3.8540313,5,,2.2168627,3.5837436
498,297,39891-09-3,N#CCc1ccc(Cl)nc1,0,2.044234173,-3.162965827,0.82918,-0.28,1.477,0.8512,0.800815472,-0.324911875,-0.35064671,5.2072,0.745515524,4.4893785,-0.62121844,3,5,5.5604053,11.200694,5.652189,5.549126,1,2.5266814,5.8621883,4,,4.752973,3.6779182
499,298,39909-72-3,O=Cc1ccc(C=O)c([N+](=O)[O-])c1,0,1.94506173,-1.31793827,0.49778,0.782,1.56,3.5185,1.263823405,-0.329958972,-0.431006626,3.263,0.077583389,4.885094,5.4552546,5,3,5.956512,9.196889,4.597079,12.288654,4,11.297074,5.6765547,3,,2.9319146,11.778787
500,299,400748-29-0,N#Cc1cccc(-c2cccc(C=O)c2)c1,1.088584052,1.285827596,-2.506872404,0.48932,0.605,1.124,2.3367,0.890672218,-0.330581648,-0.513980326,3.7927,0.507797063,5.439809,1.1071434,3,1,3.926673,9.350165,4.517374,7.1129537,2,8.816601,8.449359,2,,4.1955256,5.3414493
501,300,40200-69-9,O=Cc1ccc(/C=C/c2ccccc2)cc1,0.017035314,1.070942224,-2.138857776,0.76275,0.355,3.314,4.7299,0.232812694,-0.245698719,-0.577757538,3.2098,1.154063016,6.620188,1.4025733,2,1,2.8461637,9.4317045,7.4476447,10.326714,2,8.6699,3.2430873,3,,5.820799,9.949326
502,301,40307-15-1,O=S1(=O)c2ccc(Br)cc2-c2cc(Br)ccc21,0.009003269,1.924330391,-2.165369609,0.83852,-0.366,1.353,0.6801,0.371800529,-0.3583984,-0.841994688,4.0897,1.037548093,4.8928356,3.459696,1,4,4.034217,4.9173193,3.8028774,10.050179,5,2.091277,4.975708,5,,2.4856496,9.151338
503,302,405-05-0,O=Cc1ccc(O)c(F)c1,0.03819782,1.150637161,-2.739362839,0.47426,0.745,1.387,2.423,0.95652154,-0.297465333,-0.374681182,3.89,0.676381379,4.3260756,5.1357,5,3,6.6066723,7.6652203,3.0068338,11.273976,4,8.33275,8.15242,2,,1.3535736,10.117117
504,303,405224-22-8,N#Cc1cc(Br)c[nH]c1=O,1.987938405,1.557318383,-2.105281617,0.64852,-0.421,1.406,1.0664,0.435685185,-0.47851833,-0.331453609,3.6626,1.301002185,0.46659407,2.7452688,4,2,8.925772,10.157852,-0.29608804,8.584796,3,2.9262726,4.631096,5,,-1.2871987,6.702984
505,304,40718-08-9,N#Cc1cc(Br)cc(Br)c1O,0.31009375,1.613242787,-2.565157213,0.72111,-0.274,1.58,1.458,0.566185398,-0.256998211,-0.344571566,4.1784,1.034518115,2.1824224,3.1083372,4,2,9.150337,8.6145315,1.4165524,9.379079,3,3.3013167,4.9568696,5,,0.17786454,8.243472
506,305,40888-26-4,C#Cc1ccccc1C#N,0,1.861400331,-2.586999669,0.75987,0.018,1.385,1.9116,0.523822371,-0.24750027,-0.316706703,4.4484,1.41061303,3.7801852,1.496971,3,3,5.4594555,10.273063,2.540537,4.4407234,4,3.4019575,4.407619,5,,2.2937295,3.3415384
507,306,4151-80-8,OB(O)c1ccc(-c2ccc(B(O)O)cc2)cc1,0,1.458772587,-2.926527413,0.83752,0.417,2.897,0.1741,0.336605214,-0.471557108,-0.485228189,4.3853,1.2277787,3.6987548,6.0177736,5,5,4.232651,10.744662,3.4811425,12.387801,1,-1.8264818,5.2287426,1,,5.843512,13.245143
508,307,4175-78-4,Brc1cnc(Br)s1,0,1.755714576,-3.022585424,0.76883,-0.55,1.764,1.2202,0.49872836,-0.095314653,-0.298454053,4.7783,0.587908572,1.2539644,2.0508256,4,2,8.368107,9.386122,0.5498155,8.697378,3,2.9613826,5.919202,4,,-0.32472855,7.132422
509,308,42289-52-1,N#Cc1ccc(-c2ccccc2C#N)cc1,0,1.90164722,-2.39435278,0.80447,0.169,1.779,0.7763,0.43312674,-0.369184932,-0.456414683,4.296,1.146516615,3.7106779,1.3510219,3,5,4.6997776,9.898539,2.5321884,4.484294,1,2.2336643,4.1502643,5,,2.3687024,3.474365
510,309,42333-76-6,c1cncc(-c2nc(-c3cccnc3)nc(-c3cccnc3)n2)c1,0.16817912,1.866244704,-2.038855296,0.52293,-0.609,2.455,0.0088,0.802585786,-0.314448341,-1.004497799,3.9051,0.341040583,3.1595306,-0.14080669,3,1,1.3190938,10.418966,5.457079,6.15716,2,-2.2881696,3.6523738,1,,4.438101,4.3108916
511,310,42333-78-8,c1cc(-c2nc(-c3ccncc3)nc(-c3ccncc3)n2)ccn1,0,2.121191171,-1.802508829,0.48545,-1.995,3.141,0.0615,0.731754784,-0.311490744,-0.917728922,3.9237,0.146945102,3.1670325,-0.13950226,3,1,1.4184133,10.464097,5.498843,6.0987735,2,-2.7398565,3.8294036,1,,4.475572,4.2740283
512,311,42906-19-4,Cc1ccc(N(c2ccc(C)cc2)c2ccc(C=O)cc2)cc1,0.067133349,0.366367842,-2.784732158,0.61644,-0.102,2.445,6.0834,0.346764613,-0.254527044,-0.553099235,3.1511,0.263331124,7.9964857,1.0291436,2,1,0.33741468,9.049685,8.043869,8.251239,2,9.33941,2.041045,3,,6.7409186,9.414586
513,312,4316-53-4,Cc1ccc(N(c2ccccc2)c2ccccc2)cc1,0,0.00934652,-3.85995348,0.66337,0.566,2.103,0.0786,0.459694614,-0.14003188,-0.397569322,3.8693,0.583457511,8.098144,1.3564018,2,1,0.50778294,9.038128,7.3325644,8.0589285,2,-2.4733799,6.832095,1,,6.443716,7.954542
514,313,432025-97-3,C#Cc1cc(C(=O)O)cc(C(=O)O)c1,0,1.781073812,-2.454426188,0.71385,-0.009,1.748,3.0584,0.640644604,-0.326426646,0.120665199,4.2355,1.066269784,4.9843173,5.2434344,5,5,2.995136,12.640793,4.5254955,12.214664,1,8.683406,4.9824347,3,,3.2656431,11.831835
515,314,4341-02-0,N#Cc1ccccc1-c1ccccc1C#N,0,1.909817543,-2.504082457,0.76824,0.139,0.934,0.6099,0.56987716,-0.35547996,-0.290423509,4.4139,1.099898515,3.6672924,1.3123026,3,3,5.0735774,9.767859,2.4230506,4.505328,4,1.300974,3.8208654,5,,2.3078873,3.5178783
516,315,434-90-2,Fc1c(F)c(F)c(-c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,0,1.892899126,-2.938500874,0.86006,-0.125,2.42,0.004,0.732006612,-0.100052957,-0.352724497,4.8314,1.294762906,0.31853175,0.6618045,4,2,11.515784,8.523926,-0.37790734,6.345221,3,-1.1127921,4.6845136,1,,-0.15148431,5.0231643
517,316,4411-83-0,N#Cc1cccc(-c2cccc(C#N)n2)n1,0.030097714,2.133021827,-2.294878173,0.74092,-0.315,2.327,0,0.437576088,-0.376414566,-0.343992251,4.4279,1.347808315,2.7024314,0.118116744,3,3,6.7255607,10.825881,1.4179901,4.963002,4,-1.3604244,4.385893,1,,1.3186369,3.5318573
518,317,443956-21-6,COC(=O)c1nc(N)c(Br)cc1Br,0,1.178220983,-2.638779017,0.64351,-0.294,1.76,1.9338,0.543051905,-0.295796083,-0.497886306,3.817,1.084843237,1.8847854,3.6465235,4,2,9.278931,9.063993,0.7700911,9.682259,3,5.71228,5.8548584,2,,-1.1200806,8.190957
519,318,443998-73-0,N#Cc1cccc(-c2ccc(N)cc2)c1,0,0.587438039,-2.986461961,0.42563,-0.292,2.048,8.8622,0.415476338,-0.351173555,-0.447770416,3.5739,0.546649166,5.520881,-0.05946585,3,5,4.3747654,9.838362,6.398231,6.397382,1,9.79794,1.3156391,3,,5.3235717,4.4825892
520,319,444796-09-2,Brc1ccc2c3ccc(Br)cc3n(-c3ccccc3)c2c1,0.057188131,0.831896852,-3.078403147,0.7228,0.117,1.565,1.746,0.440185228,-0.181461819,-0.693414908,3.9103,0.824518445,5.061407,2.8306906,1,4,3.1895359,5.357869,3.6630585,9.085294,5,5.2747946,6.537053,2,,2.4047399,7.861115
521,320,4499-83-6,c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccccc6)cc5)cc4)cc3)cc2)cc1,0,0.793037265,-2.793062735,0.83553,-0.055,5.48,0,0.264424666,-0.291910581,-1.113305318,3.5861,0.652839904,7.239417,2.2393415,2,1,0.7583845,10.23409,6.6077523,9.195471,2,-3.4950838,4.245162,1,,5.3074617,8.459958
522,321,453565-55-4,N#Cc1cc(F)cc(C#N)c1,0,2.445804005,-2.212895995,0.87465,0.232,1.359,0.352,0.733597114,-0.303090289,-0.211884669,4.6587,1.283427087,2.1768587,0.7831533,4,3,6.429807,11.840456,0.9308206,6.1212606,4,0.5293316,2.8694065,5,,1.0868387,4.3916206
523,322,4591-56-4,CCOC(=O)c1cncc(C(=O)OCC)c1,0.006067272,1.75473066,-2.49156934,0.42225,0.172,1.421,1.8708,1.276116898,-0.247816547,-0.633443209,4.2463,0.218118298,2.7379923,6.382815,5,5,2.7410803,13.810976,10.365219,10.437918,1,9.611943,7.3553257,2,,7.217108,12.8800745
